code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,price,open,prev_close,gap_pct,volume_ratio,turnover,is_auction_signal,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_gap,s_volume_ratio,s_auction,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_turnover,total_score,sector
601718,际华集团,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,3.36,3.35,3.28,2.1341463414634236,2.7841561423650973,4.672789896670494,0,0.006,64.37,0.15,17.2949022765,,0.49476425362657994,-7.49,False,0.0,,,0.2449187506044977,3.282985430261,0.3345636,0,0.1734568834474931,-0.9600869121667049,0.0,-0.0,0.0,0.0,-0.18037292539908625,0.0,0.0,-0.03248676126225313,其他
002985,北摩高科,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,40.95,42.38,41.6,1.8750000000000027,3.6624569460390353,1.9058553386911594,0,0.52,43.23,5.04,79.9921619056,略增,0.49476425362657994,-7.49,False,-0.2351316031976405,0.0,0.0,-0.8834159817630979,42.037699021591,0.2643104,0,-0.2895088629963638,-0.06200026295612214,0.0,-0.0,0.0,1.0,0.3902619964165293,0.0,0.0,-0.03441070638328511,其他
600399,抚顺特钢,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,7.8,7.95,7.84,1.4030612244898,4.52353616532721,4.91963260619977,0,0.0407,59.07,1.78,17.1799183239,,0.49476425362657994,-7.49,False,0.0,,,-0.33678217035368324,7.827692310542,0.425904,0,-1.1326289558598828,0.8184768441130764,0.0,-0.0,0.0,0.0,-0.05049630614252334,0.0,0.0,-0.04066006340941233,制造
300775,三角防务,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,43.22,46.79,46.2,1.277056277056269,4.885189437428243,4.253731343283582,0,0.08,-31.7,2.09,40.2879824495,略减,0.49476425362657994,-7.49,False,0.0,,,-0.2940686234687547,46.699377210901,0.4385308,0,-1.3577371870421386,1.1882772290821402,0.0,-0.0,0.0,-0.5,-0.45118208665177095,0.0,0.0,-0.06183511800943673,其他
600971,恒源煤电,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,7.58,7.42,7.29,1.7832647462277078,3.0137772675086105,4.012629161882893,0,0.17,-15.52,2.25,38.8791949036,,0.49476425362657994,-7.49,False,-0.07182554648761774,1.0,0.0,0.0920838966684388,7.232433300644,0.2893832,0,-0.4533941796791074,-0.725293016948252,0.0,-0.0,0.0,0.0,-0.27789527599695557,0.0,0.0,-0.10612604973993008,能源
002978,安宁股份,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,41.82,43.19,42.57,1.4564247122386595,3.185993111366246,1.34902411021814,0,0.5308,33.26,7.83,64.9287217227,略增,0.49476425362657994,-7.49,False,0.0,,,-0.42040015929301644,42.112715482069,0.4011852,0,-1.0372949187325031,-0.5491975955344117,0.0,-0.0,0.0,1.0,0.6093101087605663,0.0,0.0,-0.11241481934864112,其他
600338,西藏珠峰,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,19.17,20.18,19.97,1.051577366049078,4.477611940298508,4.345579793340987,0,0.1206,-16.69,3.95,48.037751098,,0.49476425362657994,-7.49,False,0.0,,,-0.48455775505912957,19.674284311861,0.3822192,0,-1.7605559640786914,0.7715180650693868,0.0,-0.0,0.0,0.0,-0.12664485978779896,0.0,0.0,-0.13488666421899062,其他
300726,宏达电子,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,52.54,54.27,53.49,1.4582164890633784,3.794489092996556,1.716417910447761,0,0.103,-25.26,2.32,67.4909083599,不确定,0.49476425362657994,-7.49,False,0.0,,,-0.7213448155060544,53.664884160118,0.3122212,0,-1.0340939038525232,0.07300622679448854,0.0,-0.0,0.0,0.0,-0.3068000595182158,0.0,0.0,-0.1424408448297018,科技
601952,苏垦农发,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,9.98,9.6,9.47,1.3727560718056915,3.3409873708381173,3.9380022962112515,0,0.07,-19.81,1.67,15.3386332151,,0.49476425362657994,-7.49,False,0.0,,,0.003544655471352659,9.432953919286,0.2632096,0,-1.1867692055514794,-0.39071171626195617,0.0,-0.0,0.0,0.0,-0.34649656656659616,0.0,0.0,-0.16786071375613085,消费
600997,开滦股份,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,6.44,6.51,6.38,2.0376175548589326,1.7680826636050517,3.2721010332950633,0,0.2,-11.98,2.82,16.4800265578,,0.49476425362657994,-7.49,False,-0.07182554648761774,1.0,0.0,-0.1647900457598833,6.328731007315,0.2134472,0,0.0010079054248725548,-1.9990498985083591,0.0,-0.0,0.0,0.0,-0.21292738303637043,0.0,0.0,-0.183065969496362,其他
600075,新疆天业,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,6.99,6.7,6.61,1.3615733736762459,3.0539609644087258,4.17910447761194,0,0.022,-10.41,0.357,19.0213400766,,0.49476425362657994,-7.49,False,0.0,,,0.3486669209676938,6.483836790464,0.3652332,0,-1.2067471306015454,-0.6842040852850224,0.0,-0.0,0.0,0.0,-0.43251611613831376,0.0,0.0,-0.18598804928629545,其他
002911,佛燃能源,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,16.39,15.45,15.18,1.7786561264822107,2.210103329506315,2.1814006888633757,0,0.09,-10.96,1.64,14.7191441203,,0.49476425362657994,-7.49,False,0.0,,,-0.3200171938921773,15.122165303485,0.1675596,0,-0.4616274932134643,-1.5470716502128368,0.0,-0.0,0.0,0.0,-0.3171593950635693,0.0,0.0,-0.20762675177896908,能源
600273,嘉化能源,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,11.36,11.79,11.56,1.9896193771626178,1.8541905855338692,2.370838117106774,0,0.1749,-28.37,3.43,33.796893831,略减,0.49476425362657994,-7.49,False,0.0,,,-0.8624576985020765,11.527519699031,0.270506,0,-0.08474098857699722,-1.9110021878014392,0.0,-0.0,0.0,-0.5,-0.3165468693775211,0.0,0.0,-0.2276653690343694,能源
002408,齐翔腾达,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,6.03,6.13,6.06,1.15511551155116,2.5717566016073476,4.018369690011482,0,0.113,4.38,2.58,9.8398900907,,0.49476425362657994,-7.49,False,0.0,,,0.1859394975357781,6.020602841451,0.3171284,0,-1.575584744546541,-1.1772712652437738,0.0,-0.0,0.0,0.0,-0.17557434561897664,0.0,0.0,-0.26614040630637537,其他
605599,菜百股份,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,25.39,25.1,24.8,1.2096774193548416,2.2330654420206657,1.3892078071182548,0,,,,,,0.49476425362657994,-7.49,False,0.09148051022240503,2.0,0.0,-0.46683477843306787,24.666622596507,0.124158,0,-1.4781097262573173,-1.523592260690992,0.0,-0.0,0.0,0.0,-0.4274332402754455,0.0,0.0,-0.33853953804714043,其他
600508,上海能源,10.9,55.55555555555559,False,0.10287611622459468,-0.008189262966333044,-0.021543985637342944,0.0036832412523020164,13.16,13.25,13.1,1.145038167938934,1.555683122847302,1.8599311136624568,0,0.32,-6.09,2.28,31.4001892573,,0.49476425362657994,-7.49,False,0.0,,,-0.023466077981840444,13.014568269414,0.2552248,0,-1.5935879503076533,-2.216234251585428,0.0,-0.0,0.0,0.0,-0.2409676709273761,0.0,0.0,-0.3849994159401663,能源
