code,latest_close,rsi,boll_pos,vol_ratio,above_ma60,volatility,pullback_5d,pullback_20d,overnight_win_rate,ret_3d,main_pct_1d,main_pct_3d,main_pct_5d,flow_trend,name,is_hot_leader,hot_concept,hot_score,s_rsi,s_boll,s_vol,s_volatility,s_trend,s_flow_1d,s_flow_trend,s_overnight,s_hot,total_score
601022,9.73,47.82608695652175,0.5885071867321461,1.8231138973406447,True,0.30322873714722776,-0.015182186234817818,-0.042322834645669216,0.6,0.01038421599169248,,,,,宁波远洋,False,,0.0,-0.16245321915760286,-0.48690965828069693,-2.0093626621039635,0.4645596012852653,0.051772977082067066,0.2526103409425438,-0.2134714069610251,1.551338809418365,-0.1767982784351456,-0.09416242869800037
600216,15.73,68.78453038674036,0.7564141591482089,0.6438138197191366,True,0.3240527619752607,-0.04202192448233866,-0.04202192448233866,0.5,-0.019326683291770452,,,,,浙江医药,False,,0.0,-1.9519721081305401,-1.1392344805017638,1.2097346040342656,0.3125306592568271,1.173520813860188,0.2526103409425438,-0.2134714069610251,0.46706974907219595,-0.1767982784351456,-0.1032841001063719
000156,8.62,50.62972292191434,0.43698501890116276,0.5572395416739825,True,0.5800895678167899,-0.13886113886113893,-0.13886113886113893,0.4,-0.04961411245865499,-3.23,-3.4566666666666666,2.7699999999999996,1.7899999999999996,华数传媒,False,,0.0,-0.4018392944918049,0.10175958975966136,1.4460536097407093,-1.5567047567530603,1.173520813860188,-0.24800832132748718,-0.008711322872688174,-0.6171993112739732,-0.1767982784351456,-0.1095075613067039
300401,16.9,46.79738562091502,0.11824510871637779,0.8307228252433226,True,0.5345554763056,-0.09914712153518135,-0.14082358922216587,0.4,-0.034285714285714364,-13.02,-15.206666666666669,-10.018,1.9100000000000001,花园生物,False,,0.0,-0.07461842945534472,1.3400759756380949,0.6995351390151267,-1.22427623652995,1.173520813860188,-1.7653633379292217,0.005015610138820512,-0.6171993112739732,-0.1767982784351456,-0.11105682371093041
002408,6.02,55.49738219895288,0.7711321684169709,1.3317994395353199,True,0.5485002616624971,-0.016339869281045805,-0.05937500000000007,0.7,0.022071307300509213,0.03,-5.82,-2.694,11.1,齐翔腾达,False,,0.0,-0.8174602469898955,-1.1964144929904812,-0.6682374829000727,-1.3260822505992766,0.051772977082067066,0.25726004988003637,1.0562698966035224,2.635607869764534,-0.1767982784351456,-0.12018003494998998
300693,39.26,45.41577825159915,0.4828690884801741,0.8639452901695921,False,0.3373392402315246,-0.0219232685600399,-0.09539170506912442,0.4,-0.013071895424836666,2.66,-0.27333333333333315,-3.6759999999999997,-3.21,盛弘股份,False,,0.0,0.04334894215633487,-0.07650172422996711,0.6088488514044078,0.2155307157173599,-1.6308487780851146,0.6648845334002164,-0.5806668650188808,-0.6171993112739732,-0.1767982784351456,-0.15338161721520172
300007,54.4,42.49617151607964,0.2818913688681217,1.3729064192003755,True,0.348498009165435,-0.05391304347826087,-0.1211631663974152,0.45,-0.017163504968383037,-10.45,-1.3233333333333333,-3.2920000000000003,-9.079999999999998,汉威科技,False,,0.0,0.29263708318553144,0.704304178764122,-0.7804458752931835,0.1340644358136565,1.173520813860188,-1.3670382722840269,-1.2521426714985109,-0.07506478110088863,-0.1767982784351456,-0.16916315034871976
600186,6.3,54.85436893203883,0.6781225718065585,0.6443232127159398,True,0.5015181560050769,-0.05405405405405406,-0.05405405405405406,0.4,-0.03522205206738138,-5.66,-7.896666666666667,1.1499999999999997,0.20000000000000018,莲花控股,False,,0.0,-0.7625571054071678,-0.8350687567133845,1.2083441304520826,-0.983082284149438,1.173520813860188,-0.6246347452643837,-0.19059318527517738,-0.6171993112739732,-0.1767982784351456,-0.2599705663836953
300098,6.19,26.865671641791096,0.3110109150799822,0.9983087731634428,False,0.4534829064228939,-0.02211690363349128,-0.17245989304812837,0.35,0.0,-6.66,-2.7100000000000004,-0.9960000000000001,-7.23,高新兴,False,,0.0,1.6272340374993624,0.5911736605225053,0.24208119914861453,-0.6323936812324634,-1.6308487780851146,-0.7796250431808018,-1.0405191209044198,-1.1593338414470584,-0.1767982784351456,-0.2696962976613327
603083,105.01,41.72452407614781,0.34821902813566347,1.213189737343783,False,0.5791271729516831,-0.03439080459770105,-0.09458527332298672,0.4,0.013610038610038622,,,,,剑桥科技,False,,0.0,0.3585235443620627,0.4466187597642168,-0.3444724163935746,-1.5496786475179802,-0.5091009413069935,0.2526103409425438,-0.2134714069610251,-0.6171993112739732,-0.1767982784351456,-0.28788022660930024
301458,37.96,54.25764192139737,0.9086896406966961,0.9436674987551649,True,0.33039430892070004,-0.016580310880829008,-0.016580310880829008,0.5,0.003171247357293794,-1.5,-2.716666666666667,-2.408,-6.4,钧崴电子,False,,0.0,-0.7116060764980467,-1.7308303803051577,0.39123371800603235,0.2662332368852897,0.051772977082067066,0.02012489406791641,-0.9455745009081518,0.46706974907219595,-0.1767982784351456,-0.31042227975773506
605011,20.72,57.58928571428569,0.675585126861217,1.627921701401617,True,0.15865193159437768,-0.0057581573896353655,-0.03267973856209161,0.45,0.013202933985330123,-6.01,1.72,-2.694,-4.2299999999999995,杭州热电,False,,0.0,-0.996075651662527,-0.8252106888854202,-1.4765528402084833,1.520064431478425,0.051772977082067066,-0.6788813495351299,-0.697345795616704,-0.07506478110088863,-0.1767982784351456,-0.3372718045033488
601187,7.31,58.08080808080807,0.5160471092919767,0.7201185692773717,False,0.41830781233002046,-0.07351077313054499,-0.11393939393939401,0.25,-0.022727272727272818,,,,,厦门银行,False,,0.0,-1.0380438714004614,-0.20539956698349132,1.0014479979724014,-0.3755925880311418,-0.5091009413069935,0.2526103409425438,-0.2134714069610251,-2.2436029017932273,-0.1767982784351456,-0.3819745085303666
603393,31.59,57.51152073732719,0.9601896415248492,1.72111507942775,True,0.5039724687118062,-0.005352644836272069,-0.02620221948212076,0.5,0.049501661129568,1.53,-7.8166666666666655,-8.491999999999999,13.729999999999999,新天然气,False,,0.0,-0.9894357551630031,-1.9309097957171881,-1.7309397889748814,-1.001000365178074,0.051772977082067066,0.4897454967546638,1.3571185117724198,0.46706974907219595,-0.1767982784351456,-0.3820410519355169
000503,9.27,35.26011560693641,0.20986853945738138,1.4181966168473408,False,0.25777046948453125,-0.0423553719008265,-0.0991253644314869,0.25,-0.016967126193001114,-18.82,-13.803333333333333,-8.524000000000001,-6.75,国新健康,False,,0.0,0.9104815702625466,0.9841155452319797,-0.9040730624653004,0.7964345580372324,-0.5091009413069935,-2.664307065844448,-0.9856113888583853,-2.2436029017932273,-0.1767982784351456,-0.3930049531561856
600761,22.97,50.27932960893853,0.7446009496454962,1.46967011598216,True,0.5306539239805358,-0.01204301075268821,-0.05822058220582216,0.5,0.009670329670329547,,,,,安徽合力,False,,0.0,-0.3719212591077487,-1.0933397229593422,-1.04457860765076,-1.1957923638326022,0.051772977082067066,0.2526103409425438,-0.2134714069610251,0.46706974907219595,-0.1767982784351456,-0.42554155530844007
600726,2.63,60.71428571428573,1.0580998206737253,1.7843052164227633,True,0.3171567835781202,-0.0037878787878788955,-0.0037878787878788955,0.55,0.023346303501945442,,,,,华电能源,False,,0.0,-1.2629011221064537,-2.0855745165514694,-1.9034278614405498,0.36287579227630506,0.051772977082067066,0.2526103409425438,-0.2134714069610251,1.009204279245281,-0.1767982784351456,-0.4671259536662546
