code,latest_close,rsi,boll_pos,vol_ratio,above_ma60,above_ma20,volatility,pullback_5d,pullback_20d,overnight_win_rate,overnight_avg_ret,ret_3d,score_rsi,score_boll,score_vol,score_volatility,score_trend,score_overnight,total_score,name
300638,29.82,46.43356643356644,0.4639243695096218,0.7430169891098458,True,False,0.3660697602144263,-0.05273189326556549,-0.06957878315132593,0.4,-0.002151577009268652,-0.029296875,-0.043554037192685115,-0.0029007876120938896,0.9389429222241911,0.005779210280836629,1.173520813860188,-0.6171993112739732,0.24498184390144156,广和通
002434,9.63,32.802547770700656,0.3021603232968443,1.5127384816570535,True,False,0.4399334447167174,-0.050295857988165604,-0.14854111405835546,0.4,-0.00149916659431672,-0.019348268839103788,1.1203189123590134,0.6255585382224046,-1.1621409319751275,-0.5334737872515537,1.173520813860188,-0.6171993112739732,0.20720580252816506,万里扬
002061,4.08,50.0,0.34090967956406065,1.3104126076979694,True,False,0.16468829143583982,-0.012106537530266248,-0.030878859857482177,0.45,0.00029943864869209913,0.0049261083743843415,-0.34807093772728764,0.47501585036095295,-0.6098585399953739,1.4759950737063845,0.051772977082067066,-0.07506478110088863,0.18821434531651304,浙江交科
603662,67.3,43.732193732193714,0.45549869643152036,1.4808703671394032,True,False,0.31685292959714717,-0.03179398647676601,-0.08185538881309684,0.5,-0.0032995561655797803,0.0029806259314455463,0.18710037621152256,0.029833265141510218,-1.0751515708553931,0.3650941242097301,1.173520813860188,0.46706974907219595,0.18573127002399203,柯力传感
002881,46.99,50.935960591133025,0.591765611660198,0.7892849697727746,True,True,0.31601919767302966,-0.044530296868645736,-0.044530296868645736,0.45,-0.0005928925474639501,-0.02246723528188055,-0.42798713774202096,-0.4995687601114726,0.8126467123891462,0.3711809101891767,1.173520813860188,-0.07506478110088863,0.18272273441292047,美格智能
300401,16.9,46.79738562091502,0.11824510871637779,0.8307228252433226,True,False,0.5345554763056,-0.09914712153518135,-0.14082358922216587,0.4,-0.00034639575618302716,-0.034285714285714364,-0.07461842945534472,1.3400759756380949,0.6995351390151267,-1.22427623652995,1.173520813860188,-0.6171993112739732,0.15674000347978792,花园生物
002320,10.32,46.26168224299065,0.013559010539451645,1.5259942268610607,False,False,0.29722424722728547,-0.042671614100185495,-0.07027027027027022,0.5,-0.003370398839940894,-0.0162059103908484,-0.028877851588762663,1.7467853540495157,-1.198324710774589,0.5083962878762445,-0.5091009413069935,0.46706974907219595,0.14707072488046782,海峡股份
300315,5.82,46.992481203007515,0.2291415110548321,0.6653917359490314,True,False,0.5076414016843159,-0.11818181818181805,-0.11818181818181805,0.35,-0.0007664413768417713,-0.07028753993610215,-0.09127650000681996,0.9092393349705886,1.1508340642456916,-1.0277859651180539,1.173520813860188,-1.1593338414470584,0.1407294297914486,掌趣科技
600928,3.74,56.363636363636395,0.472982838652087,0.840980830036343,False,False,0.17711537519810358,-0.03856041131105392,-0.05316455696202527,0.5,0.0014181029194906603,-0.007957559681697535,-0.8914246229949155,-0.03809327657146456,0.6715341952249381,1.3852692696181932,-0.5091009413069935,0.46706974907219595,0.11955566968410133,西安银行
000503,9.27,35.26011560693641,0.20986853945738138,1.4181966168473408,False,False,0.25777046948453125,-0.0423553719008265,-0.0991253644314869,0.25,-0.0036516693996217044,-0.016967126193001114,0.9104815702625466,0.9841155452319797,-0.9040730624653004,0.7964345580372324,-0.5091009413069935,-2.2436029017932273,0.0981882452127133,国新健康
002488,12.91,53.944020356234105,0.6260614943042886,0.7735482921473172,True,True,0.3976057714550979,-0.042284866468842774,-0.06177325581395343,0.55,0.0039692177577156165,0.0,-0.6848277655649114,-0.6328095375896372,0.8556026121499423,-0.2244542082974071,1.173520813860188,1.009204279245281,0.09426972813689279,金固股份
600866,7.3,47.727272727272705,0.46239007812127025,1.2799264227458644,True,False,0.2610651084269742,-0.009497964721845387,-0.03566710700132103,0.5,0.0009650567060916181,0.008287292817679592,-0.15401605013170536,0.0030599913998799132,-0.5266413872989738,0.7723815482602261,0.051772977082067066,0.46706974907219595,0.09190800920378446,星湖科技
002017,22.49,35.61643835616434,0.21687615284923545,1.108242399838937,False,False,0.340860637150865,-0.02850971922246226,-0.13699155794320805,0.4,-0.005517304723900341,0.0017817371937638438,0.8800572550009101,0.9568907070119924,-0.05800106473242193,0.18982222504226057,-1.6308487780851146,-0.6171993112739732,0.0864649572604507,东信和平
