code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,tail_volume_ratio,pm_gain,min_in_am,last_5m_speed,price,pct_chg,volume_ratio,turnover,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_pm_gain,s_pct,s_vol_turn,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_5m_speed,total_score,sector
002881,美格智能,44.46,45.94410361281527,False,0.4216354223433725,-0.1104441776710684,-0.1104441776710684,-0.09597397315982104,1.4295195348504133,3.0085316569375964,True,0.0436109899694781,45.89,3.216374269005847,3.5304247990815156,1.4925373134328357,0.43,23.88,6.49,13.1342023085,,-0.0,-50.22197242166215,False,0.0,,,0.0,45.976334876849,0.2834192,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,科技
