code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,tail_volume_ratio,pm_gain,min_in_am,last_5m_speed,price,pct_chg,volume_ratio,turnover,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_pm_gain,s_pct,s_vol_turn,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_5m_speed,total_score,sector
600179,安通控股,5.29,59.349593495934975,True,0.3216722798016531,-0.009363295880149725,-0.009363295880149725,0.060120240480961984,0.8459069190014799,1.3409961685823868,True,0.5703422053231932,5.29,4.545454545454554,4.494712103407756,4.9588719153936545,0.1569,311.77,5.98,15.2904680159,,0.5,64.52298215768639,True,0.0,,,0.0,5.218743507282,0.3621504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,其他
