code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,price,open,prev_close,gap_pct,volume_ratio,turnover,is_auction_signal,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_gap,s_volume_ratio,s_auction,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_turnover,total_score,sector
600320,振华重工,5.36,51.785714285714285,True,0.3498964350509727,-0.0513274336283186,-0.0513274336283186,-0.041144901610017826,5.4,5.42,5.36,1.1194029850746194,2.672413793103448,4.172413793103448,0,0.097,21.02,3.32,11.3919561557,,0.0,,,0.0,,,0.9989722610617651,5.381817612668,0.3594788,0,-1.5553495859043598,-0.3819367692119684,0.0,1.250733286387636,0.9715504394576003,0.0,-0.32342511443277644,0.0,0.1993579437684637,-0.06542111899502492,其他
300401,花园生物,15.75,30.46251993620413,False,0.5170897606470187,-0.1116751269035533,-0.19928825622775803,-0.08376963350785349,15.36,16.06,15.75,1.96825396825396,3.431034482758621,3.35632183908046,0,0.43,-3.07,7.09,55.2495936401,,0.0,,,0.0,,,-0.5981119866222832,15.947529393531,0.376012,0,0.3438086472690803,0.49819326118338264,0.0,-0.7402299041886009,-1.0226846731132633,0.0,-0.17683577841962272,0.0,0.1993579437684637,-0.07640469257129118,医药
300035,中科电气,19.67,37.34061930783245,False,0.35944026796218226,-0.1159550561797752,-0.12461059190031143,-0.07041587901701318,20.02,20.08,19.67,2.084392475851533,3.0,2.4770114942528734,0,0.5861,118.85,8.37,18.4807992215,,-0.6478873402240926,-31.12588674570998,False,0.0,,,-0.11732734286477223,19.889219180294,0.2740784,0,0.6036486041791701,-0.0018806197230669152,0.0,-0.7402299041886009,-1.0226846731132633,0.0,0.45798909295004686,0.0,0.1993579437684637,-0.08381042444438272,能源
300337,银邦股份,13.71,30.87557603686639,False,0.5147795886576116,-0.12115384615384606,-0.16300366300366287,-0.09145129224652082,13.87,13.98,13.71,1.9693654266958391,3.4252873563218387,3.545977011494253,0,0.0778,-41.6,3.73,9.3425552093,,0.1739605718276605,-5.515011547344111,False,0.0,,,-0.2786031786466146,13.781414159364,0.2431128,0,0.3462953445723207,0.49152560943796286,0.0,-0.7402299041886009,-1.0226846731132633,0.0,-0.5773031006404629,0.0,0.1993579437684637,-0.08760642897304705,其他
600619,海立股份,17.67,35.59870550161814,False,0.2890219364444058,-0.06951026856240106,-0.11782326510234642,-0.028587135788894935,18.18,17.97,17.67,1.697792869269933,3.264367816091954,2.902298850574713,1,0.05,143.64,0.9,12.8193520546,,0.0,,,0.0,,,-0.29635281205738395,17.766081503259,0.2397048,0,-0.2613015935941632,0.30483136056622234,1.0,-0.7402299041886009,-1.0226846731132633,0.0,0.06435909602834744,0.0,0.1993579437684637,-0.10268634027765511,其他
301510,固高科技,33.37,36.38516179952644,False,0.48946069331105374,-0.15089058524173027,-0.18430701539965777,-0.07766721945826427,33.51,34.2,33.37,2.487264009589468,2.620689655172414,1.3160919540229885,1,0.11,52.67,3.18,48.3668938366,,-0.20844589164381475,-25.777244494372376,False,0.0,,,-1.0660023231236333,33.749052535639,0.2861752,0,1.5050044432734404,-0.4419456349207418,1.0,-2.067538697906092,-1.0226846731132633,0.0,-0.19056194001528046,0.0,0.1993579437684637,-0.11017400323097458,科技
002151,北斗星通,41.59,36.593317033414834,False,0.4287387773235657,-0.11529461816634745,-0.11529461816634745,-0.0889375684556406,41.79,42.16,41.59,1.3705217600384543,4.35632183908046,3.0919540229885056,0,0.03,128.44,0.35,37.4486003281,,1.2410942819895037,22.77329021211833,True,0.0,,,-0.07832814832843402,41.669513386715,0.2815664,0,-0.9935144718178683,1.5716851921958934,0.0,-0.7402299041886009,-1.0226846731132633,0.0,-0.04118535928261341,0.0,0.1993579437684637,-0.1277489274811294,其他
603025,大豪科技,15.96,45.86894586894587,False,0.36564992323263823,-0.08328546812176907,-0.15196599362380447,-0.052818991097922874,16.62,16.28,15.96,2.0050125313283225,1.6379310344827585,1.5459770114942528,0,0.54,22.07,24.31,44.0552337026,,-0.7361695098412936,-36.68031455124456,False,0.0,,,-0.6191586450384529,16.101619205507,0.1777248,0,0.4260496166331361,-1.5821140833874463,0.0,-0.7402299041886009,0.9715504394576003,0.0,1.1006096350708356,0.0,0.1993579437684637,-0.13089723765978556,科技
002063,远光软件,6.15,37.5838926174497,False,0.31337594875928604,-0.09158050221565717,-0.10218978102189769,-0.06676783004552345,6.39,6.26,6.15,1.7886178861788524,3.545977011494253,4.5,0,0.0648,11.89,3.32,51.0706692339,,0.0,,,0.0,,,-0.2809177141770564,6.173394661779,0.2426684,0,-0.05809622297112071,0.6315462960917689,0.0,-0.7402299041886009,-1.0226846731132633,0.0,-0.3644826431940533,0.0,0.1993579437684637,-0.13290543311817435,科技
600728,佳都科技,6.15,31.481481481481495,False,0.34154986485746114,-0.11891117478510027,-0.152892561983471,-0.0639269406392694,6.28,6.28,6.15,2.1138211382113803,2.528735632183908,3.9080459770114944,0,0.0892,197.8504308164,2.45,9.6842960159,,0.0,,,0.0,,,-0.29926316861546426,6.200410050336,0.239146,0,0.6694901800499461,-0.5486280628474509,0.0,-0.7402299041886009,-1.0226846731132633,0.0,0.4129516398977959,0.0,0.1993579437684637,-0.14384472618554753,科技
