code,latest_close,rsi,rsi_low_days,boll_pos,vol_ratio,above_ma60,volatility,pullback_5d,pullback_20d,overnight_win_rate,ret_3d,name,is_hot_leader,hot_concept,hot_score,s_rsi,s_boll,s_vol,s_volatility,s_trend,s_flow_1d,s_flow_trend,s_overnight,s_hot,total_score,sector
002488,12.91,53.944020356234105,0,0.6260614943042886,0.7735482921473172,True,0.3976057714550979,-0.042284866468842774,-0.06177325581395343,0.55,0.0,金固股份,False,,0.0,-0.6312853036759958,-0.5742169835856172,0.8525088176297188,-0.16919737299354812,1.1303041504275284,0,0,0.9931496248107374,0.0,0.10023916693159042,其他
300401,16.9,46.79738562091502,0,0.11824510871637779,0.8307228252433226,True,0.5345554763056,-0.09914712153518135,-0.14082358922216587,0.4,-0.034285714285714364,花园生物,False,,0.0,0.030143955722304584,1.383703975408176,0.7005122808430071,-1.1750930841944125,1.1303041504275284,0,0,-0.6742483691375651,0.0,0.09576980186604975,医药
300315,5.82,46.992481203007515,0,0.2291415110548321,0.6653917359490314,True,0.5076414016843159,-0.11818181818181805,-0.11818181818181805,0.35,-0.07028753993610215,掌趣科技,False,,0.0,0.012087635348522995,0.9561352781829067,1.1400393156105648,-0.9774091807347959,1.1303041504275284,0,0,-1.2300477004536663,0.0,0.07944582657786578,科技
002063,6.66,48.78048780487804,0,0.5657196272827639,0.9145055265358093,True,0.24982586053001915,-0.027737226277372184,-0.0444763271162123,0.4,-0.016248153618906858,远光软件,False,,0.0,-0.15339443086507823,-0.3415647701099123,0.4777788408040667,0.9162462120324587,-0.03831539492974677,0,0,-0.6742483691375651,0.0,0.0702777652205426,科技
000503,9.27,35.26011560693641,3,0.20986853945738138,1.4181966168473408,False,0.25777046948453125,-0.0423553719008265,-0.0991253644314869,0.25,-0.016967126193001114,国新健康,False,,0.0,1.0979315569426125,1.0304435441303597,-0.8612666606103486,0.8578930517738413,-0.6226251676083844,0,0,-2.3416463630858675,0.0,0.06069715385176133,医药
001227,2.3,63.157894736842096,0,0.5927520956433544,0.8485089071434961,True,0.11520475307215199,-0.021276595744680993,-0.021276595744680993,0.4,-0.0043290043290044045,兰州银行,False,,0.0,-1.48403996841855,-0.4457903088649514,0.6532285916646153,1.9050383731897365,-0.03831539492974677,0,0,-0.6742483691375651,0.0,0.026122179971664466,金融
300098,6.19,26.865671641791096,4,0.3110109150799822,0.9983087731634428,False,0.4534829064228939,-0.02211690363349128,-0.17245989304812837,0.35,0.0,高新兴,False,,0.0,1.8748469948460855,0.6404821669592577,0.25499078169575506,-0.579614981995732,-1.7912447129656597,0,0,-1.2300477004536663,0.0,0.006303809460195098,其他
000913,15.58,50.61728395061727,0,0.366398955601603,1.3020072031845658,False,0.1448460318609474,-0.008905852417302795,-0.04123076923076918,0.45,0.006459948320413522,钱江摩托,False,,0.0,-0.32339202544449497,0.4269297718561948,-0.5523810863571096,1.6873231525493821,-1.7912447129656597,0,0,-0.11844903782146447,0.0,0.0034441432933584766,其他
600456,39.0,44.26751592356688,0,0.48625979535118397,1.0222112826618623,True,0.477325614540545,-0.02791625124626118,-0.09260120986505349,0.5,-0.009146341463414642,宝钛股份,False,,0.0,0.2642863041512077,-0.03520192961816522,0.19144677936571966,-0.7547396955914281,-0.03831539492974677,0,0,0.43735029349463617,0.0,-0.026787039754681385,其他
301127,17.89,45.936395759717314,0,0.6245122613903709,0.6966069654846041,True,0.4461887066610855,-0.027717391304347694,-0.04739084132055382,0.45,-0.007764836383804763,武汉天源,False,,0.0,0.1098295570343492,-0.5682438096617178,1.0570546976786204,-0.5260390778705284,-0.03831539492974677,0,0,-0.11844903782146447,0.0,-0.02685780184242845,其他
300657,32.06,53.883495145631066,0,0.7313208208417619,0.9011434375347067,True,0.4229607131219325,-0.06476079346557762,-0.06476079346557762,0.5,-0.038680659670164874,弘信电子,False,,0.0,-0.6256836258644451,-0.9800515478222477,0.5133014964765326,-0.3554294434332642,1.1303041504275284,0,0,0.43735029349463617,0.0,-0.04582352700690417,科技
603279,18.45,51.42487046632124,0,0.5334778291665934,0.9251620799976118,True,0.5188443985891407,-0.03453689167974883,-0.12351543942992882,0.5,-0.0016233766233766378,景津环保,False,,0.0,-0.39813508574702766,-0.21725430262821915,0.44944875864044703,-1.0596952035594625,1.1303041504275284,0,0,0.43735029349463617,0.0,-0.04743665927242698,其他
601022,9.73,47.82608695652175,0,0.5885071867321461,1.8231138973406447,True,0.30322873714722776,-0.015182186234817818,-0.042322834645669216,0.6,0.01038421599169248,宁波远洋,False,,0.0,-0.0650635353209634,-0.42942377095449735,-1.9377253737358215,0.5240020329473066,-0.03831539492974677,0,0,1.5489489561268375,0.0,-0.047789762827908075,其他
