code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,price,open,prev_close,gap_pct,volume_ratio,turnover,is_auction_signal,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_gap,s_volume_ratio,s_auction,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_turnover,total_score,sector
600353,旭光电子,17.76,44.6846846846847,True,0.5036506954257091,-0.11022044088176353,-0.11022044088176353,-0.07740259740259736,17.97,17.99,17.76,1.2950450450450273,3.6670480549199085,3.2951945080091534,0,0.1219,25.04,5.47,24.1165906214,,0.0,-54.86132672197906,False,0.0,,,0.0,18.318901200026,0.3107948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,科技
